,image_id,trait_type,value
23158,7238,accessory,Shadow Beard
23159,7238,accessory,Mohawk
23160,7238,accessory,Mole
23161,724,type,Female
23162,724,accessory,Purple Eye Shadow
23163,724,accessory,Red Mohawk
23164,724,accessory,2 attributes
23165,7242,type,Male
23166,7242,accessory,Nerd Glasses
23167,7242,accessory,Frown
23168,7242,accessory,Do-rag
23169,7242,accessory,3 attributes
23170,7243,type,Male
23171,7243,accessory,Hoodie
23172,7243,accessory,Eye Mask
23173,7244,accessory,Clown Eyes Green
23174,7244,type,Female
23175,7244,accessory,Earring
23176,7244,accessory,Pipe
23177,7244,accessory,Pigtails
23178,7245,type,Male
23179,7245,accessory,Shadow Beard
23180,7245,accessory,Messy Hair
23181,7245,accessory,Earring
23182,7245,accessory,Regular Shades
23183,7245,accessory,4 attributes
23184,7246,type,Male
23185,7246,accessory,Bandana
23186,7246,accessory,Mustache
23187,7246,accessory,2 attributes
23188,7247,type,Male
23189,7247,accessory,Earring
23190,7247,accessory,Mohawk Thin
23191,7247,accessory,3D Glasses
23192,7248,type,Female
23193,7248,accessory,Black Lipstick
23194,7248,accessory,Wild Hair
23195,7248,accessory,3D Glasses
23196,7249,type,Male
23197,7249,accessory,Cigarette
23198,7249,accessory,Chinstrap
23199,7249,accessory,Small Shades
23200,7249,accessory,Cowboy Hat
23201,7250,type,Female
23202,7250,accessory,Blue Eye Shadow
23203,7250,accessory,Hot Lipstick
23204,7250,accessory,Red Mohawk
23205,7251,type,Male
23206,7251,accessory,Clown Eyes Green
23207,7251,accessory,Shaved Head
23208,7251,accessory,2 attributes
23209,7253,type,Male
23210,7253,accessory,Frown
23211,7253,accessory,Bandana
23212,7254,type,Male
23213,7254,accessory,Stringy Hair
23214,7254,accessory,Small Shades
23215,7254,accessory,2 attributes
23216,7255,type,Male
23217,7255,accessory,Nerd Glasses
23218,7255,accessory,Earring
23219,7255,accessory,Bandana
23220,7256,type,Male
23221,7256,accessory,Nerd Glasses
23222,7256,accessory,Chinstrap
23223,7256,accessory,Bandana
23224,7257,type,Male
23225,7257,accessory,Messy Hair
23226,7257,accessory,Earring
23227,7257,accessory,Goat
23228,7257,accessory,Silver Chain
23229,7257,accessory,Pipe
23230,7258,type,Female
23231,7258,accessory,Hot Lipstick
23232,7258,accessory,Wild White Hair
23233,7259,type,Female
23234,7259,accessory,Knitted Cap
23235,7259,accessory,3D Glasses
23236,7259,accessory,2 attributes
23237,726,type,Male
23238,726,accessory,Earring
23239,726,accessory,Mohawk Dark
23240,726,accessory,Vape
23241,726,accessory,Small Shades
23242,726,accessory,4 attributes
23243,7260,type,Female
23244,7260,accessory,Earring
23245,7260,accessory,Blue Eye Shadow
23246,7260,accessory,Wild White Hair
23247,7261,type,Male
23248,7261,accessory,Earring
23249,7261,accessory,Normal Beard
23250,7261,accessory,Beanie
23251,7261,accessory,3 attributes
23252,7262,type,Male
23253,7262,accessory,3D Glasses
23254,7262,accessory,Police Cap
23255,7263,type,Male
23256,7263,accessory,Horned Rim Glasses
23257,7263,accessory,Fedora
23258,7264,type,Male
23259,7264,accessory,Classic Shades
23260,7264,accessory,Earring
23261,7264,accessory,Headband
23262,7264,accessory,3 attributes
23263,7265,type,Male
23264,7265,accessory,Frumpy Hair
23265,7265,accessory,Front Beard
23266,7265,accessory,Small Shades
23267,7265,accessory,3 attributes
23268,7267,type,Male
23269,7267,accessory,Cap
23270,7267,accessory,Big Shades
23271,7267,accessory,Vape
23272,7268,type,Male
23273,7268,accessory,Regular Shades
23274,7268,accessory,Frumpy Hair
23275,7268,accessory,Front Beard
23276,727,type,Female
23277,727,accessory,Black Lipstick
23278,727,accessory,Dark Hair
23279,7271,type,Male
23280,7271,accessory,Horned Rim Glasses
23281,7271,accessory,Earring
23282,7271,accessory,Chinstrap
23283,7271,accessory,Bandana
23284,7273,type,Male
23285,7273,accessory,Cap
23286,7273,accessory,Smile
23287,7273,accessory,3D Glasses
23288,7273,accessory,3 attributes
23289,7276,type,Male
23290,7276,accessory,Messy Hair
23291,7276,accessory,Mole
23292,7277,type,Male
23293,7277,accessory,Cigarette
23294,7277,accessory,Regular Shades
23295,7277,accessory,Do-rag
23296,7277,accessory,Smile
23297,7277,accessory,4 attributes
23298,7278,type,Male
23299,7278,accessory,Clown Eyes Green
23300,7278,accessory,Handlebars
23301,7278,accessory,Crazy Hair
23302,728,type,Female
23303,728,accessory,Cap
23304,728,accessory,Purple Lipstick
23305,728,accessory,Earring
23306,7281,type,Male
23307,7281,accessory,Cigarette
23308,7281,accessory,Clown Eyes Blue
23309,7281,accessory,Mohawk Thin
23310,7282,type,Male
23311,7282,accessory,Cigarette
23312,7282,accessory,Big Shades
23313,7282,accessory,Wild Hair
23314,7283,type,Male
23315,7283,accessory,Mohawk
23316,7283,accessory,Earring
23317,7283,accessory,Big Shades
23318,7283,accessory,3 attributes
23319,7285,type,Male
23320,7285,accessory,Regular Shades
23321,7285,accessory,Police Cap
23322,7286,type,Male
23323,7286,accessory,Vampire Hair
23324,7286,accessory,Mole
23325,7286,accessory,Regular Shades
23326,7286,accessory,3 attributes
23327,7287,type,Male
23328,7287,accessory,Wild Hair
23329,7287,accessory,Clown Nose
23330,7288,type,Female
23331,7288,accessory,Horned Rim Glasses
23332,7288,accessory,Wild White Hair
23333,7289,type,Female
23334,7289,accessory,Straight Hair
23335,7289,accessory,Eye Mask
23336,7290,type,Male
23337,7290,accessory,Horned Rim Glasses
23338,7290,accessory,Mohawk
23339,7290,accessory,Earring
23340,7290,accessory,Chinstrap
23341,7290,accessory,4 attributes
23342,7291,type,Female
23343,7291,accessory,Green Eye Shadow
23344,7291,accessory,Black Lipstick
23345,7291,accessory,Cigarette
23346,7291,accessory,Earring
23347,7291,accessory,Mohawk Thin
23348,7293,type,Male
23349,7293,accessory,Mole
23350,7293,accessory,Classic Shades
23351,7293,accessory,Fedora
23352,7294,type,Male
23353,7294,accessory,Nerd Glasses
23354,7294,accessory,Cigarette
23355,7294,accessory,Earring
23356,7294,accessory,Purple Hair
23357,7295,type,Female
23358,7295,accessory,Mole
23359,7295,accessory,Purple Lipstick
23360,7295,accessory,Cigarette
23361,7295,accessory,Clown Eyes Blue
23362,7295,accessory,Red Mohawk
23363,7295,accessory,5 attributes
23364,7299,type,Female
23365,7299,accessory,Purple Lipstick
23366,7299,accessory,Bandana
23367,7299,accessory,Pipe
23368,73,type,Female
23369,73,accessory,Black Lipstick
23370,73,accessory,Earring
23371,73,accessory,Bandana
23372,730,type,Male
23373,730,accessory,Shadow Beard
23374,730,accessory,Earring
23375,730,accessory,Bandana
23376,730,accessory,3 attributes
23377,7300,type,Female
23378,7300,accessory,Cigarette
23379,7300,accessory,Earring
23380,7300,accessory,Headband
23381,7302,type,Male
23382,7302,accessory,Peak Spike
23383,7302,accessory,Horned Rim Glasses
23384,7302,accessory,Cigarette
23385,7302,accessory,Handlebars
23386,7304,type,Female
23387,7304,accessory,Mole
23388,7304,accessory,Purple Lipstick
23389,7304,accessory,Bandana
23390,7304,accessory,Clown Eyes Blue
23391,7306,type,Female
23392,7306,accessory,Cigarette
23393,7306,accessory,Half Shaved
23394,7306,accessory,2 attributes
23395,7308,type,Male
23396,7308,accessory,Earring
23397,7308,accessory,Chinstrap
23398,7308,accessory,Headband
23399,7309,type,Male
23400,7309,accessory,Mole
23401,7309,accessory,Earring
23402,7309,accessory,Wild Hair
23403,7309,accessory,3 attributes
23404,731,type,Male
23405,731,accessory,Shaved Head
23406,731,accessory,Eye Mask
23407,731,accessory,2 attributes
23408,7310,type,Male
23409,7310,accessory,Earring
23410,7310,accessory,Front Beard
23411,7310,accessory,Crazy Hair
23412,7312,type,Male
23413,7312,accessory,Mohawk
23414,7312,accessory,Luxurious Beard
23415,7312,accessory,2 attributes
23416,7313,type,Male
23417,7313,accessory,Muttonchops
23418,7313,accessory,Stringy Hair
23419,7314,type,Male
23420,7314,accessory,Muttonchops
23421,7314,accessory,Frown
23422,7314,accessory,Big Shades
23423,7314,accessory,Crazy Hair
23424,7315,type,Male
23425,7315,accessory,Horned Rim Glasses
23426,7315,accessory,Frumpy Hair
23427,7315,accessory,2 attributes
23428,7316,type,Male
23429,7316,accessory,Big Beard
23430,7316,accessory,Earring
23431,7316,accessory,Mohawk Thin
23432,7317,type,Male
23433,7317,accessory,Horned Rim Glasses
23434,7317,accessory,Earring
23435,7317,accessory,Shaved Head
23436,7318,type,Male
23437,7318,accessory,Earring
23438,7318,accessory,Fedora
23439,7318,accessory,Front Beard Dark
23440,7319,type,Male
23441,7319,accessory,Headband
23442,7319,accessory,Normal Beard Black
23443,7319,accessory,2 attributes
23444,732,type,Female
23445,732,accessory,Tassle Hat
23446,7320,type,Male
23447,7320,accessory,Horned Rim Glasses
23448,7320,accessory,Cigarette
23449,7320,accessory,Cap Forward
23450,7322,type,Female
23451,7322,accessory,Nerd Glasses
23452,7322,accessory,Straight Hair Blonde
23453,7322,accessory,2 attributes
23454,7323,type,Male
23455,7323,accessory,Goat
23456,7323,accessory,Headband
23457,7324,type,Male
23458,7324,accessory,Cigarette
23459,7324,accessory,Handlebars
23460,7324,accessory,Cap Forward
23461,7325,type,Female
23462,7325,accessory,Nerd Glasses
23463,7325,accessory,Black Lipstick
23464,7325,accessory,Straight Hair Dark
23465,7326,type,Female
23466,7326,accessory,Green Eye Shadow
23467,7326,accessory,Mole
23468,7326,accessory,Earring
23469,7326,accessory,Dark Hair
23470,7327,type,Female
23471,7327,accessory,Green Eye Shadow
23472,7327,accessory,Cap
23473,7328,type,Male
23474,7328,accessory,Classic Shades
23475,7328,accessory,Mustache
23476,7328,accessory,Purple Hair
23477,7328,accessory,3 attributes
23478,733,type,Female
23479,733,accessory,Classic Shades
23480,733,accessory,Purple Lipstick
23481,733,accessory,Stringy Hair
23482,7330,type,Male
23483,7330,accessory,Big Shades
23484,7330,accessory,Knitted Cap
23485,7330,accessory,Front Beard Dark
23486,7330,accessory,3 attributes
23487,7332,type,Male
23488,7332,accessory,Classic Shades
23489,7332,accessory,Knitted Cap
23490,7332,accessory,Front Beard
23491,7332,accessory,Smile
23492,7333,type,Female
23493,7333,accessory,Messy Hair
23494,7333,accessory,Cigarette
23495,7333,accessory,Clown Eyes Blue
23496,7334,type,Male
23497,7334,accessory,Shadow Beard
23498,7334,accessory,Cigarette
23499,7334,accessory,Earring
23500,7334,accessory,Big Shades
23501,7334,accessory,Bandana
23502,7334,accessory,5 attributes
23503,7335,type,Male
23504,7335,accessory,Eye Patch
23505,7335,accessory,Knitted Cap
23506,7335,accessory,Smile
23507,7336,type,Female
23508,7336,accessory,Blonde Short
23509,7336,accessory,Classic Shades
23510,7336,accessory,Earring
23511,7338,type,Female
23512,7338,accessory,Earring
23513,7338,accessory,Hot Lipstick
23514,7338,accessory,Pilot Helmet
23515,7338,accessory,3 attributes
23516,734,type,Male
23517,734,accessory,Nerd Glasses
23518,734,accessory,Mohawk
23519,7340,type,Male
23520,7340,accessory,Mohawk
23521,7340,accessory,Silver Chain
23522,7340,accessory,Normal Beard
23523,7340,accessory,3 attributes
23524,7341,type,Male
23525,7341,accessory,Clown Eyes Green
23526,7341,accessory,Vampire Hair
23527,7341,accessory,Front Beard
23528,7341,accessory,3 attributes
23529,7342,type,Female
23530,7342,accessory,Green Eye Shadow
23531,7342,accessory,Dark Hair
23532,7342,accessory,Choker
23533,7342,accessory,3 attributes
23534,7344,type,Female
23535,7344,accessory,Nerd Glasses
23536,7344,accessory,Mohawk
23537,7344,accessory,Earring
23538,7344,accessory,3 attributes
23539,7345,type,Male
23540,7345,accessory,Peak Spike
23541,7345,accessory,Earring
23542,7345,accessory,Frown
23543,7346,type,Male
23544,7346,accessory,Cigarette
23545,7346,accessory,Regular Shades
23546,7346,accessory,Bandana
23547,7346,accessory,3 attributes
23548,7347,type,Male
23549,7347,accessory,Earring
23550,7347,accessory,Mohawk Thin
23551,7347,accessory,Eye Mask
23552,7347,accessory,3 attributes
23553,7348,type,Female
23554,7348,accessory,Purple Lipstick
23555,7348,accessory,Earring
23556,7348,accessory,Half Shaved
23557,7348,accessory,Vape
23558,7349,type,Male
23559,7349,accessory,Messy Hair
23560,7349,accessory,Front Beard
23561,735,type,Male
23562,735,accessory,Nerd Glasses
23563,735,accessory,Mole
23564,735,accessory,Earring
23565,735,accessory,Cowboy Hat
23566,7350,type,Male
23567,7350,accessory,Bandana
23568,7350,accessory,Clown Nose
23569,7352,type,Female
23570,7352,accessory,Black Lipstick
23571,7352,accessory,Red Mohawk
23572,7352,accessory,Welding Goggles
23573,7352,accessory,3 attributes
23574,7353,type,Male
23575,7353,accessory,Cigarette
23576,7353,accessory,Stringy Hair
23577,7353,accessory,Earring
23578,7353,accessory,Mustache
23579,7354,type,Female
23580,7354,accessory,Earring
23581,7354,accessory,Straight Hair
23582,7354,accessory,Clown Nose
23583,7356,type,Male
23584,7356,accessory,Eye Patch
23585,7356,accessory,Top Hat
23586,7356,accessory,2 attributes
23587,7357,type,Male
23588,7357,accessory,Cigarette
23589,7357,accessory,Wild Hair
23590,7357,accessory,3D Glasses
23591,7357,accessory,3 attributes
23592,7358,type,Male
23593,7358,accessory,Mohawk
23594,7358,accessory,Eye Mask
23595,7359,type,Male
23596,7359,accessory,Classic Shades
23597,7359,accessory,Crazy Hair
23598,7359,accessory,2 attributes
23599,736,type,Female
23600,736,accessory,Black Lipstick
23601,736,accessory,Cigarette
23602,736,accessory,Earring
23603,736,accessory,Knitted Cap
23604,7360,type,Male
23605,7360,accessory,Muttonchops
23606,7360,accessory,Classic Shades
23607,7360,accessory,Hoodie
23608,7362,type,Female
23609,7362,accessory,Classic Shades
23610,7362,accessory,Dark Hair
23611,7362,accessory,2 attributes
23612,7364,type,Male
23613,7364,accessory,Big Beard
23614,7364,accessory,Shaved Head
23615,7364,accessory,Vape
23616,737,accessory,Clown Eyes Green
23617,737,type,Female
23618,737,accessory,Stringy Hair
23619,737,accessory,Earring
23620,7370,type,Male
23621,7370,accessory,Headband
23622,7370,accessory,Eye Mask
23623,7370,accessory,Vape
23624,7371,type,Female
23625,7371,accessory,Black Lipstick
23626,7371,accessory,Earring
23627,7371,accessory,Red Mohawk
23628,7371,accessory,3 attributes
23629,7372,type,Male
23630,7372,accessory,Earring
23631,7372,accessory,Headband
23632,7372,accessory,Front Beard Dark
23633,7372,accessory,3D Glasses
23634,7373,type,Female
23635,7373,accessory,Clown Eyes Blue
23636,7373,accessory,Crazy Hair
23637,7374,type,Male
23638,7374,accessory,Earring
23639,7374,accessory,Normal Beard
23640,7374,accessory,Cowboy Hat
23641,7375,type,Male
23642,7375,accessory,Muttonchops
23643,7375,accessory,Frumpy Hair
23644,7375,accessory,Eye Mask
23645,7377,type,Male
23646,7377,accessory,Muttonchops
23647,7377,accessory,Eye Patch
23648,7377,accessory,Do-rag
23649,7379,type,Male
23650,7379,accessory,Earring
23651,7379,accessory,Luxurious Beard
23652,7379,accessory,Small Shades
23653,738,type,Male
23654,738,accessory,Earring
23655,7380,type,Female
23656,7380,accessory,Black Lipstick
23657,7380,accessory,Blue Eye Shadow
23658,7380,accessory,Straight Hair Dark
23659,7381,type,Male
23660,7381,accessory,Wild Hair
23661,7381,accessory,Pipe
23662,7382,type,Male
23663,7382,accessory,Cap
23664,7382,accessory,Small Shades
23665,7383,type,Male
23666,7383,accessory,Earring
23667,7383,accessory,Big Shades
23668,7386,type,Male
23669,7386,accessory,Wild Hair
23670,7386,accessory,Small Shades
23671,7386,accessory,Normal Beard Black
23672,7387,type,Female
23673,7387,accessory,Purple Lipstick
23674,7387,accessory,Regular Shades
23675,7387,accessory,Knitted Cap
23676,7388,type,Male
23677,7388,accessory,Shadow Beard
23678,7388,accessory,Mohawk Thin
23679,7388,accessory,Small Shades
23680,7389,type,Male
23681,7389,accessory,Messy Hair
23682,7389,accessory,Big Shades
23683,7389,accessory,2 attributes
23684,739,type,Female
23685,739,accessory,Bandana
23686,739,accessory,1 attributes
23687,7390,type,Female
23688,7390,accessory,Horned Rim Glasses
23689,7390,accessory,Earring
23690,7390,accessory,Mohawk Thin
23691,7390,accessory,3 attributes
23692,7391,type,Female
23693,7391,accessory,Black Lipstick
23694,7391,accessory,Earring
23695,7393,type,Male
23696,7393,accessory,Shadow Beard
23697,7393,accessory,Messy Hair
23698,7393,accessory,VR
23699,7393,accessory,Earring
23700,7394,type,Female
23701,7394,accessory,Green Eye Shadow
23702,7394,accessory,Hot Lipstick
23703,7394,accessory,Bandana
23704,7394,accessory,3 attributes
23705,7396,type,Male
23706,7396,accessory,Big Beard
23707,7396,accessory,Clown Nose
23708,7396,accessory,2 attributes
23709,7397,type,Female
23710,7397,accessory,Hot Lipstick
23711,7397,accessory,Purple Eye Shadow
23712,7397,accessory,Pink With Hat
23713,7398,type,Female
23714,7398,accessory,Clown Hair Green
23715,7398,accessory,Hot Lipstick
23716,7398,accessory,Spots
23717,7398,accessory,3 attributes
23718,7399,type,Male
23719,7399,accessory,Shadow Beard
23720,7399,accessory,Cigarette
23721,7399,accessory,Regular Shades
23722,7399,accessory,Headband
23723,74,type,Male
23724,74,accessory,Shadow Beard
23725,74,accessory,Earring
23726,74,accessory,Mohawk Dark
23727,74,accessory,3 attributes
23728,740,type,Male
23729,740,accessory,Shadow Beard
23730,740,accessory,Mohawk
23731,740,accessory,2 attributes
23732,7400,type,Male
23733,7400,accessory,Nerd Glasses
23734,7400,accessory,Cap Forward
23735,7400,accessory,2 attributes
23736,7401,type,Male
23737,7401,accessory,Frown
23738,7401,accessory,Crazy Hair
23739,7402,type,Male
23740,7402,accessory,Cigarette
23741,7402,accessory,Mohawk Dark
23742,7404,type,Male
23743,7404,accessory,Goat
23744,7404,accessory,Cap Forward
23745,7406,type,Male
23746,7406,accessory,Nerd Glasses
23747,7406,accessory,Earring
23748,7406,accessory,Goat
23749,7406,accessory,Headband
23750,7407,type,Male
23751,7407,accessory,Classic Shades
23752,7407,accessory,Beanie
23753,7408,type,Male
23754,7408,accessory,Classic Shades
23755,7408,accessory,Headband
23756,7408,accessory,2 attributes
23757,7409,type,Male
23758,7409,accessory,Eye Patch
23759,7409,accessory,Cap Forward
23760,7410,type,Male
23761,7410,accessory,Cap
23762,7410,accessory,Smile
23763,7410,accessory,Small Shades
23764,7411,type,Female
23765,7411,accessory,Mohawk
23766,7411,accessory,Black Lipstick
23767,7411,accessory,Clown Eyes Blue
23768,7412,type,Female
23769,7412,accessory,Gold Chain
23770,7412,accessory,Straight Hair
23771,7412,accessory,2 attributes
23772,7413,type,Female
23773,7413,accessory,Purple Eye Shadow
23774,7413,accessory,Straight Hair Blonde
23775,7414,type,Male
23776,7414,accessory,Mohawk
23777,7414,accessory,Vape
23778,7414,accessory,3D Glasses
23779,7414,accessory,Clown Nose
23780,7416,type,Male
23781,7416,accessory,Cigarette
23782,7416,accessory,Stringy Hair
23783,7416,accessory,Mustache
23784,7417,type,Male
23785,7417,accessory,VR
23786,7417,accessory,Hoodie
23787,7417,accessory,Goat
23788,7418,type,Male
23789,7418,accessory,Vampire Hair
23790,7418,accessory,3D Glasses
23791,7418,accessory,Handlebars
23792,742,type,Male
23793,742,accessory,Bandana
23794,7420,type,Female
23795,7420,accessory,Horned Rim Glasses
23796,7420,accessory,Purple Lipstick
23797,7420,accessory,Tassle Hat
23798,7420,accessory,Rosy Cheeks
23799,7420,accessory,4 attributes
23800,7421,type,Female
23801,7421,accessory,Mole
23802,7421,accessory,Cigarette
23803,7421,accessory,Straight Hair
23804,7421,accessory,3 attributes
23805,7422,type,Female
23806,7422,accessory,Horned Rim Glasses
23807,7422,accessory,Purple Lipstick
23808,7422,accessory,Straight Hair Blonde
23809,7423,type,Male
23810,7423,accessory,Peak Spike
23811,7423,accessory,3D Glasses
23812,7423,accessory,2 attributes
23813,7424,type,Male
23814,7424,accessory,Frown
23815,7424,accessory,Do-rag
23816,7424,accessory,Small Shades
23817,7424,accessory,3 attributes
23818,7425,type,Male
23819,7425,accessory,Cap
23820,7425,accessory,Regular Shades
23821,7425,accessory,Smile
23822,7425,accessory,3 attributes
23823,7426,type,Female
23824,7426,accessory,Earring
23825,7426,accessory,Hot Lipstick
23826,7426,accessory,Pipe
23827,7426,accessory,Pigtails
23828,7427,type,Male
23829,7427,accessory,Goat
23830,7427,accessory,Headband
23831,7427,accessory,2 attributes
23832,7428,type,Male
23833,7428,accessory,Messy Hair
23834,7428,accessory,Cigarette
23835,7428,accessory,Normal Beard Black
23836,7428,accessory,3 attributes
23837,7429,type,Female
23838,7429,accessory,Purple Lipstick
23839,7429,accessory,Blue Eye Shadow
23840,7429,accessory,Bandana
23841,7429,accessory,3 attributes
23842,743,type,Male
23843,743,accessory,Stringy Hair
23844,743,accessory,Earring
23845,743,accessory,Front Beard
23846,743,accessory,3 attributes
23847,7431,type,Male
23848,7431,accessory,Mole
23849,7431,accessory,Bandana
23850,7431,accessory,Smile
23851,7431,accessory,3 attributes
23852,7432,type,Female
23853,7432,accessory,Black Lipstick
23854,7432,accessory,Earring
23855,7432,accessory,Blue Eye Shadow
23856,7432,accessory,Tassle Hat
23857,7432,accessory,4 attributes
23858,7433,type,Male
23859,7433,accessory,Classic Shades
23860,7433,accessory,Earring
23861,7433,accessory,Cowboy Hat
23862,7433,accessory,3 attributes
23863,7434,type,Male
23864,7434,accessory,Cap
23865,7434,accessory,Gold Chain
23866,7435,type,Male
23867,7435,accessory,Shadow Beard
23868,7435,accessory,Frown
23869,7435,accessory,Headband
23870,7436,type,Male
23871,7436,accessory,Cigarette
23872,7436,accessory,Frumpy Hair
23873,7436,accessory,Big Shades
23874,7436,accessory,Luxurious Beard
23875,7437,type,Female
23876,7437,accessory,Vape
23877,7437,accessory,Blonde Bob
23878,7438,type,Male
23879,7438,accessory,Front Beard
23880,7438,accessory,Headband
23881,7439,type,Female
23882,7439,accessory,Blue Eye Shadow
23883,7439,accessory,Wild White Hair
23884,7439,accessory,2 attributes
23885,7440,type,Male
23886,7440,accessory,Shadow Beard
23887,7440,accessory,Frown
23888,7440,accessory,Knitted Cap
23889,7441,type,Female
23890,7441,accessory,Black Lipstick
23891,7441,accessory,Headband
23892,7442,type,Male
23893,7442,accessory,Horned Rim Glasses
23894,7442,accessory,Frown
23895,7442,accessory,Knitted Cap
23896,7442,accessory,3 attributes
23897,7444,type,Male
23898,7444,accessory,Mohawk
23899,7444,accessory,Luxurious Beard
23900,7444,accessory,Small Shades
23901,7445,type,Female
23902,7445,accessory,Cigarette
23903,7445,accessory,Hot Lipstick
23904,7445,accessory,Wild Blonde
23905,7446,type,Male
23906,7446,accessory,Eye Patch
23907,7446,accessory,Wild Hair
23908,7446,accessory,2 attributes
23909,7447,type,Female
23910,7447,accessory,Green Eye Shadow
23911,7447,accessory,Crazy Hair
23912,7447,accessory,2 attributes
23913,7448,type,Female
23914,7448,accessory,Blue Eye Shadow
23915,7448,accessory,Crazy Hair
23916,7448,accessory,2 attributes
23917,745,type,Male
23918,745,accessory,Nerd Glasses
23919,745,accessory,Knitted Cap
23920,745,accessory,Mustache
23921,7451,type,Male
23922,7451,accessory,VR
23923,7451,accessory,Crazy Hair
23924,7451,accessory,2 attributes
23925,7452,type,Male
23926,7452,accessory,Messy Hair
23927,7452,accessory,Normal Beard Black
23928,7452,accessory,2 attributes
23929,7453,type,Male
23930,7453,accessory,Cap
23931,7453,accessory,VR
23932,7453,accessory,Luxurious Beard
23933,7453,accessory,3 attributes
23934,7454,type,Male
23935,7454,accessory,Shaved Head
23936,7454,accessory,Front Beard
23937,7454,accessory,2 attributes
23938,7455,type,Female
23939,7455,accessory,Headband
23940,7455,accessory,Pipe
23941,7455,accessory,2 attributes
23942,7456,type,Female
23943,7456,accessory,Green Eye Shadow
23944,7456,accessory,Black Lipstick
23945,7456,accessory,Straight Hair Dark
23946,7456,accessory,3 attributes
23947,7459,type,Female
23948,7459,accessory,Cap
23949,7459,accessory,Earring
23950,7459,accessory,Purple Eye Shadow
23951,746,type,Female
23952,746,accessory,Stringy Hair
23953,746,accessory,Medical Mask
23954,746,accessory,2 attributes
23955,7460,type,Male
23956,7460,accessory,Mohawk
23957,7460,accessory,Earring
23958,7460,accessory,Eye Mask
23959,7462,type,Male
23960,7462,accessory,Chinstrap
23961,7462,accessory,Mohawk Dark
23962,7462,accessory,Eye Mask
23963,7463,type,Male
23964,7463,accessory,Cigarette
23965,7463,accessory,Earring
23966,7463,accessory,Headband
23967,7464,type,Female
23968,7464,accessory,Earring
23969,7464,accessory,Blue Eye Shadow
23970,7464,accessory,Hot Lipstick
23971,7464,accessory,Headband
23972,7464,accessory,4 attributes
23973,7466,type,Male
23974,7466,accessory,Shadow Beard
23975,7466,accessory,Messy Hair
23976,7466,accessory,Regular Shades
23977,7466,accessory,3 attributes
23978,7467,type,Male
23979,7467,accessory,Cigarette
23980,7467,accessory,Front Beard
23981,7467,accessory,Cap Forward
23982,7467,accessory,3 attributes
23983,7468,type,Male
23984,7468,accessory,Big Shades
23985,7468,accessory,Normal Beard Black
23986,7468,accessory,Cap Forward
23987,7468,accessory,3 attributes
23988,7469,type,Female
23989,7469,accessory,Nerd Glasses
23990,7469,accessory,Earring
23991,7469,accessory,Tassle Hat
23992,747,type,Male
23993,747,accessory,Cap
23994,747,accessory,Classic Shades
23995,7470,type,Male
23996,7470,accessory,Clown Eyes Green
23997,7470,accessory,Vampire Hair
23998,7470,accessory,Earring
23999,7472,type,Male
24000,7472,accessory,Big Shades
24001,7472,accessory,Mohawk Thin
24002,7472,accessory,Normal Beard
24003,7473,accessory,Clown Eyes Green
24004,7473,type,Female
24005,7473,accessory,Gold Chain
24006,7473,accessory,Hot Lipstick
24007,7473,accessory,Straight Hair Dark
24008,7475,type,Female
24009,7475,accessory,Mohawk Thin
24010,7475,accessory,Medical Mask
24011,7476,type,Male
24012,7476,accessory,Mohawk Dark
24013,7476,accessory,Medical Mask
24014,7477,type,Male
24015,7477,accessory,Big Shades
24016,7477,accessory,Knitted Cap
24017,7477,accessory,Smile
24018,7477,accessory,3 attributes
24019,7478,type,Male
24020,7478,accessory,Shadow Beard
24021,7478,accessory,Vampire Hair
24022,7478,accessory,Earring
24023,7478,accessory,3 attributes
24024,7479,type,Male
24025,7479,accessory,Bandana
24026,7479,accessory,3D Glasses
24027,7479,accessory,Normal Beard Black
24028,7479,accessory,3 attributes
24029,748,type,Male
24030,748,accessory,Shadow Beard
24031,748,accessory,Frumpy Hair
24032,7480,type,Male
24033,7480,accessory,Peak Spike
24034,7480,accessory,Classic Shades
24035,7480,accessory,Medical Mask
24036,7481,type,Male
24037,7481,accessory,Wild Hair
24038,7481,accessory,Front Beard
24039,7481,accessory,Small Shades
24040,7482,type,Female
24041,7482,accessory,Green Eye Shadow
24042,7482,accessory,Blonde Short
24043,7483,type,Male
24044,7483,accessory,Nerd Glasses
24045,7483,accessory,Messy Hair
24046,7483,accessory,Earring
24047,7483,accessory,Pipe
24048,7483,accessory,4 attributes
24049,7484,type,Female
24050,7484,accessory,Dark Hair
24051,7484,accessory,Hot Lipstick
24052,7484,accessory,Rosy Cheeks
24053,7484,accessory,3 attributes
24054,7485,type,Male
24055,7485,accessory,Shadow Beard
24056,7485,accessory,Gold Chain
24057,7485,accessory,Cowboy Hat
24058,7485,accessory,3 attributes
24059,7486,type,Female
24060,7486,accessory,Mohawk
24061,7486,accessory,Mole
24062,7486,accessory,Black Lipstick
24063,7486,accessory,Earring
24064,7486,accessory,4 attributes
24065,7487,type,Male
24066,7487,accessory,Shadow Beard
24067,7487,accessory,Horned Rim Glasses
24068,7487,accessory,Knitted Cap
24069,7487,accessory,3 attributes
24070,7488,type,Male
24071,7488,accessory,Shadow Beard
24072,7488,accessory,3D Glasses
24073,7488,accessory,Crazy Hair
24074,7488,accessory,3 attributes
24075,7489,type,Male
